customer_id,age,workclass,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,Response
9750,49,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,35,Yes
7981,44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,No
16128,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,3908,0,72,No
3264,28,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,No
13757,25,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,No
2871,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,Yes
3725,53,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,Male,0,1590,50,No
12901,40,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,Female,0,0,30,No
9747,35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
548,35,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
12974,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,4416,0,24,No
6957,41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,Yes
2152,53,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,Yes
8083,40,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,0,0,35,No
14202,42,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,Yes
9892,33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
13137,20,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,30,No
7193,27,Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,60,No
13586,47,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Female,27828,0,60,Yes
2087,19,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,25,No
14832,26,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,40,No
5568,31,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,5455,0,60,No
14713,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,No
11828,42,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,Yes
5525,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,2444,45,Yes
11727,62,Private,HS-grad,9,Widowed,Other-service,Other-relative,Female,0,0,40,No
15807,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,40,Yes
14841,56,Private,9th,5,Married-civ-spouse,Other-service,Wife,Female,4508,0,28,No
8717,45,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,Yes
15653,38,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Female,0,0,40,No
98,49,Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,No
6411,31,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,38,Yes
8355,47,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Male,0,0,45,No
13805,48,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Female,0,0,40,No
2740,38,State-gov,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,20,No
1691,24,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,No
3394,40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,50,Yes
7422,43,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
15168,22,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Female,0,0,20,No
6691,55,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,No
13310,33,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Female,0,0,50,No
15173,57,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,Male,0,0,60,No
839,70,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,8,No
1200,51,Local-gov,Masters,14,Separated,Prof-specialty,Not-in-family,Male,0,0,39,Yes
13390,36,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,15024,0,40,Yes
8382,50,Private,Prof-school,15,Never-married,Prof-specialty,Other-relative,Female,0,1590,25,No
8640,35,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,No
6402,60,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,Yes
9894,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,5178,0,48,Yes
4394,46,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,1564,45,Yes
2134,39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,3137,0,42,No
3170,54,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
5512,41,State-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,1504,40,No
8712,33,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,Yes
975,25,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
10102,56,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,Yes
6213,44,Private,Bachelors,13,Separated,Tech-support,Unmarried,Female,0,0,40,No
575,55,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
15727,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
1676,49,State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,70,Yes
10328,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,60,Yes
4071,27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,No
6677,53,Self-emp-not-inc,11th,7,Divorced,Craft-repair,Not-in-family,Male,0,0,60,No
2086,81,Self-emp-not-inc,Bachelors,13,Widowed,Farming-fishing,Not-in-family,Male,0,0,30,No
10689,24,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
6799,62,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,20,Yes
11681,30,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,No
8196,59,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,Yes
4734,28,Private,Some-college,10,Never-married,Tech-support,Unmarried,Female,0,0,40,No
9656,33,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,No
10830,23,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,No
9163,58,Private,7th-8th,4,Divorced,Other-service,Not-in-family,Female,0,0,40,No
121,31,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,0,0,60,No
12440,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,1719,25,No
12782,56,Private,HS-grad,9,Separated,Adm-clerical,Other-relative,Female,0,0,40,No
2226,36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
12544,46,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,No
7057,25,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
5774,42,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Male,99999,0,80,Yes
919,56,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,35,Yes
7357,46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,60,Yes
14415,29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
1849,29,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
299,34,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,Male,27828,0,60,Yes
13032,52,Private,5th-6th,3,Separated,Craft-repair,Unmarried,Female,4101,0,40,No
5017,41,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,Yes
5767,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,46,Yes
7045,24,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Female,0,0,20,No
15387,57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
13445,58,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,Yes
8393,29,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,Yes
10576,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,Yes
14137,46,Private,Some-college,10,Divorced,Sales,Not-in-family,Female,0,0,80,No
14745,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,No
5479,18,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,40,No
15454,37,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,48,Yes
10204,30,Private,Bachelors,13,Never-married,Other-service,Own-child,Male,0,0,55,No
12008,54,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Unmarried,Female,2176,0,40,No
6029,32,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,1977,40,Yes
14165,32,Private,Some-college,10,Separated,Other-service,Unmarried,Female,0,0,70,No
15820,23,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,No
12106,43,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,1762,24,No
1755,27,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Male,0,0,40,No
5806,53,Private,Bachelors,13,Never-married,Sales,Unmarried,Male,0,1669,50,No
7707,19,Private,Some-college,10,Never-married,Tech-support,Own-child,Male,0,0,20,No
2985,28,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,Yes
9001,17,Private,11th,7,Never-married,Protective-serv,Own-child,Female,0,0,40,No
2235,28,State-gov,Some-college,10,Separated,Adm-clerical,Not-in-family,Female,0,0,40,No
14222,41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
1650,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,99,No
14212,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,No
7092,50,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,Yes
10644,47,Self-emp-not-inc,Assoc-acdm,12,Widowed,Prof-specialty,Unmarried,Female,0,0,35,No
6328,62,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,45,Yes
11217,43,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
12012,24,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,Male,0,0,45,No
14507,32,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,1340,45,No
10777,29,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,60,No
4865,54,Private,Some-college,10,Widowed,Tech-support,Unmarried,Female,0,0,40,No
15750,50,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,Yes
4699,57,Federal-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,60,Yes
15252,59,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,No
9079,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,No
1199,42,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,No
611,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,56,No
3750,54,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,No
7662,68,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,15,No
5365,33,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,No
1898,66,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Other-relative,Male,0,0,20,No
14819,42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,60,Yes
16162,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,Yes
13625,46,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,60,Yes
8882,19,Private,HS-grad,9,Never-married,Sales,Other-relative,Female,0,0,78,No
5845,43,Private,Some-college,10,Divorced,Tech-support,Not-in-family,Male,0,0,45,No
1679,24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,No
2784,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
18,43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,No
5500,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
3664,46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,Yes
8652,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
12496,67,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,Yes
6431,45,Federal-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,No
3629,34,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Female,0,0,45,No
8185,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
3235,32,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,38,No
10527,36,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,Yes
13223,24,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,No
8100,47,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Wife,Female,0,0,40,Yes
11855,38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,1977,60,Yes
6224,53,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,Yes
8673,43,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,Male,0,0,40,No
7382,35,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,Yes
3519,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,No
2069,22,Private,Bachelors,13,Never-married,Sales,Own-child,Female,0,0,8,No
3688,33,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,Yes
4030,37,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,Yes
835,47,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,No
508,61,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,45,Yes
15786,53,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,48,Yes
6062,48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,Yes
5342,23,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,12,No
4463,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,Yes
8964,23,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,45,No
14228,20,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,35,No
16006,51,Private,Some-college,10,Widowed,Other-service,Unmarried,Female,0,0,25,No
12624,43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,5178,0,40,Yes
4895,37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
15762,29,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,15,No
7520,45,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,No
13692,31,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,Yes
6031,26,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,No
11162,55,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Yes
12784,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,55,No
7121,21,Private,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Female,0,0,35,No
8856,62,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Yes
6790,47,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,44,No
1582,53,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Unmarried,Female,0,0,55,No
8769,35,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,Yes
8230,22,Private,10th,6,Never-married,Sales,Unmarried,Female,0,0,40,No
4174,37,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,60,Yes
10427,45,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,Female,0,0,44,No
13403,40,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,Yes
9773,46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,Yes
4045,44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,No
9607,29,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,1564,40,Yes
4680,41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,Yes
12298,34,Private,Assoc-acdm,12,Never-married,Tech-support,Unmarried,Female,0,0,40,No
15676,72,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,17,No
14027,47,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,No
16135,51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,54,Yes
8971,45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,No
899,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,No
5335,19,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,20,No
6759,21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,2205,40,No
13914,53,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,Yes
11282,73,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,45,No
15227,28,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,Male,0,0,40,No
12606,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,3103,0,40,Yes
4048,37,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,40,No
3590,64,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Female,0,0,38,No
3119,63,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1573,25,No
15240,60,Private,HS-grad,9,Widowed,Sales,Unmarried,Female,0,0,38,No
13262,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Yes
6302,29,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,No
11800,40,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,55,No
3783,41,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,No
9733,66,State-gov,7th-8th,4,Widowed,Other-service,Not-in-family,Female,2964,0,40,No
7019,29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,No
770,56,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,Yes
13783,38,State-gov,Some-college,10,Never-married,Tech-support,Unmarried,Female,0,0,50,No
12260,29,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,0,0,40,No
10230,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,No
14447,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,Yes
10734,18,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,9,No
9363,38,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,44,No
10115,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,70,Yes
8878,39,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,8614,0,40,Yes
7090,24,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,Female,0,0,35,No
14871,27,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Female,0,0,32,No
3294,47,Private,Doctorate,16,Never-married,Prof-specialty,Own-child,Female,0,0,23,No
13110,47,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,No
13365,30,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,No
14599,42,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,Yes
3189,21,Private,10th,6,Never-married,Machine-op-inspct,Own-child,Male,0,0,25,No
1041,53,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,50,Yes
13043,67,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,1797,0,4,No
13739,43,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,2258,50,Yes
14359,25,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Male,0,0,40,No
13704,49,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,Yes
13522,28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,No
4989,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,Yes
13121,32,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,35,No
6710,22,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Male,0,0,35,No
2122,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,Yes
6210,60,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Yes
